DateTime,wd,ws
2025-06-18T23:00:00Z,99.82502,8.911773
2025-06-18T23:15:00Z,69.22476,8.297175
2025-06-18T23:30:00Z,61.36676,8.861625
2025-06-18T23:45:00Z,69.04608,7.4925756
2025-06-19T00:00:00Z,74.58935,7.7921658
2025-06-19T00:15:00Z,74.434975,8.508339
2025-06-19T00:30:00Z,72.48039,7.165321
2025-06-19T00:45:00Z,69.29496,8.053807
2025-06-19T01:00:00Z,84.67398,6.769575
2025-06-19T01:15:00Z,110.13227,4.6732507
2025-06-19T01:30:00Z,58.69308,5.77029
2025-06-19T01:45:00Z,53.002785,6.5045824
2025-06-19T02:00:00Z,70.04245,5.904092
2025-06-19T02:15:00Z,63.436615,5.5903997
2025-06-19T02:30:00Z,60.0182,5.9423223
2025-06-19T02:45:00Z,68.66255,3.9226272
2025-06-19T03:00:00Z,90.367424,2.6224544
2025-06-19T03:15:00Z,88.6538,3.4077642
2025-06-19T03:30:00Z,87.04451,4.048285
2025-06-19T03:45:00Z,83.14905,4.797028
2025-06-19T04:00:00Z,89.45102,4.5988903
2025-06-19T04:15:00Z,96.80094,5.164782
2025-06-19T04:30:00Z,111.40931,5.1101613
2025-06-19T04:45:00Z,103.66494,4.1158648
2025-06-19T05:00:00Z,91.03477,3.9012234
2025-06-19T05:15:00Z,100.19296,4.028263
2025-06-19T05:30:00Z,84.198715,3.7398844
2025-06-19T05:45:00Z,75.808464,3.5110536
2025-06-19T06:00:00Z,68.738365,2.2800817
2025-06-19T06:15:00Z,15.864658,3.2791507
2025-06-19T06:30:00Z,42.014687,3.918437
2025-06-19T06:45:00Z,35.525234,3.3053505
2025-06-19T07:00:00Z,88.02743,3.8465147
2025-06-19T07:15:00Z,92.14011,4.236795
2025-06-19T07:30:00Z,96.00416,3.3384595
2025-06-19T07:45:00Z,0,NaN
2025-06-19T08:00:00Z,0,NaN
2025-06-19T08:15:00Z,0,NaN
2025-06-19T08:30:00Z,94.87851,3.1911347
2025-06-19T08:45:00Z,82.97542,4.0789356
2025-06-19T09:00:00Z,91.46144,3.699772
2025-06-19T09:15:00Z,80.92368,2.380579
2025-06-19T09:30:00Z,84.79703,2.9208355
2025-06-19T09:45:00Z,79.30897,3.0819607
2025-06-19T10:00:00Z,87.37861,3.287488
2025-06-19T10:15:00Z,84.77069,3.8046782
2025-06-19T10:30:00Z,79.648575,3.0535984
2025-06-19T10:45:00Z,79.677124,2.4867764
2025-06-19T11:00:00Z,58.053448,1.8624806
2025-06-19T11:15:00Z,52.89675,1.9825028
2025-06-19T11:30:00Z,34.866875,2.0309894
2025-06-19T11:45:00Z,75.48427,1.6233221
2025-06-19T12:00:00Z,115.01131,2.3558059
2025-06-19T12:15:00Z,121.50295,2.5969892
2025-06-19T12:30:00Z,136.42168,3.3310716
2025-06-19T12:45:00Z,111.48324,2.7355225
2025-06-19T13:00:00Z,121.66823,3.1159987
2025-06-19T13:15:00Z,103.52272,2.7910316
2025-06-19T13:30:00Z,140.07037,1.5024372
2025-06-19T13:45:00Z,249.36215,1.8867339
2025-06-19T14:00:00Z,225.69449,5.598779
2025-06-19T14:15:00Z,216.8423,6.847392
2025-06-19T14:30:00Z,222.46841,6.991883
2025-06-19T14:45:00Z,229.57736,6.900724
2025-06-19T15:00:00Z,231.32358,8.477738
2025-06-19T15:15:00Z,224.08821,6.9840703
2025-06-19T15:30:00Z,232.07343,8.2563505
2025-06-19T15:45:00Z,217.00531,7.0351667
2025-06-19T16:00:00Z,217.98297,7.3870068
2025-06-19T16:15:00Z,216.92108,7.4629626
2025-06-19T16:30:00Z,210.2566,10.475035
2025-06-19T16:45:00Z,208.97379,11.150022
2025-06-19T17:00:00Z,204.39453,10.914896
2025-06-19T17:15:00Z,203.178,11.656141
2025-06-19T17:30:00Z,204.8426,11.471686
2025-06-19T17:45:00Z,201.41977,13.772572
2025-06-19T18:00:00Z,190.02301,11.235226
2025-06-19T18:15:00Z,192.29951,8.828613
2025-06-19T18:30:00Z,211.19868,4.128653
2025-06-19T18:45:00Z,209.55695,6.0162086
2025-06-19T19:00:00Z,207.14038,7.4943423
2025-06-19T19:15:00Z,207.10023,9.521222
2025-06-19T19:30:00Z,220.28468,7.866678
2025-06-19T19:45:00Z,256.11722,14.005327
2025-06-19T20:00:00Z,256.8663,10.352266
2025-06-19T20:15:00Z,248.72038,8.569184
2025-06-19T20:30:00Z,228.91183,20.605667
2025-06-19T20:45:00Z,209.56392,14.464853
2025-06-19T21:00:00Z,176.11473,9.758511
2025-06-19T21:15:00Z,167.46613,6.719989
2025-06-19T21:30:00Z,166.76207,5.582759
2025-06-19T21:45:00Z,172.8299,5.477636
2025-06-19T22:00:00Z,189.33899,8.835374
2025-06-19T22:15:00Z,224.61414,5.106574
2025-06-19T22:30:00Z,257.9863,4.8397546
2025-06-19T22:45:00Z,237.59395,4.4539647
2025-06-19T23:00:00Z,207.28554,10.67844
2025-06-19T23:15:00Z,215.21245,15.586971
2025-06-19T23:30:00Z,221.23721,16.320936
2025-06-19T23:45:00Z,222.87962,14.236368
2025-06-20T00:00:00Z,207.86247,18.254093
2025-06-20T00:15:00Z,202.40578,16.783026
2025-06-20T00:30:00Z,204.22318,14.214983
2025-06-20T00:45:00Z,211.93866,16.601017
2025-06-20T01:00:00Z,216.10188,19.904615
2025-06-20T01:15:00Z,222.69437,17.316238
2025-06-20T01:30:00Z,218.82812,15.727024
2025-06-20T01:45:00Z,217.28284,16.048176
2025-06-20T02:00:00Z,218.65697,14.615048
2025-06-20T02:15:00Z,0,NaN
2025-06-20T02:30:00Z,0,NaN
2025-06-20T02:45:00Z,229.0545,14.116621
2025-06-20T03:00:00Z,230.76907,15.341111
2025-06-20T03:15:00Z,231.54251,17.008614
2025-06-20T03:30:00Z,230.29591,16.811539
2025-06-20T03:45:00Z,227.18118,16.211868
2025-06-20T04:00:00Z,229.35403,15.805176
2025-06-20T04:15:00Z,232.66452,15.971758
2025-06-20T04:30:00Z,230.42078,15.732007
2025-06-20T04:45:00Z,226.45535,16.235628
2025-06-20T05:00:00Z,230.6513,15.78262
2025-06-20T05:15:00Z,232.22252,15.805084
2025-06-20T05:30:00Z,233.82605,15.228326
2025-06-20T05:45:00Z,237.60202,14.426561
2025-06-20T06:00:00Z,254.85507,15.804017
2025-06-20T06:15:00Z,273.7454,23.492361
2025-06-20T06:30:00Z,283.09518,20.032316
2025-06-20T06:45:00Z,288.5048,18.694782
2025-06-20T07:00:00Z,282.25967,16.242414
2025-06-20T07:15:00Z,283.25696,17.91053
2025-06-20T07:30:00Z,285.431,20.049786
2025-06-20T07:45:00Z,286.2685,18.88132
2025-06-20T08:00:00Z,280.69342,16.957617
2025-06-20T08:15:00Z,274.05777,15.482301
2025-06-20T08:30:00Z,264.82538,16.351189
2025-06-20T08:45:00Z,266.11432,16.198143
2025-06-20T09:00:00Z,267.74246,17.236025
2025-06-20T09:15:00Z,270.84702,16.929703
2025-06-20T09:30:00Z,274.40363,16.989687
2025-06-20T09:45:00Z,270.66196,15.965865
2025-06-20T10:00:00Z,274.04843,15.683489
2025-06-20T10:15:00Z,282.85898,17.225126
2025-06-20T10:30:00Z,280.78006,19.720669
2025-06-20T10:45:00Z,288.35242,19.72377
2025-06-20T11:00:00Z,286.20013,18.905594
2025-06-20T11:15:00Z,297.6951,18.777775
2025-06-20T11:30:00Z,296.1548,16.330976
2025-06-20T11:45:00Z,291.25665,17.843199
2025-06-20T12:00:00Z,297.63388,16.84852
2025-06-20T12:15:00Z,287.30902,19.78555
2025-06-20T12:30:00Z,288.03455,18.896109
2025-06-20T12:45:00Z,292.56726,17.454521
2025-06-20T13:00:00Z,285.56824,16.975672
2025-06-20T13:15:00Z,285.7577,16.81068
2025-06-20T13:30:00Z,279.12616,18.578976
2025-06-20T13:45:00Z,280.14142,17.926304
2025-06-20T14:00:00Z,290.02124,15.877494
2025-06-20T14:15:00Z,290.1158,18.364813
2025-06-20T14:30:00Z,291.12616,18.633274
2025-06-20T14:45:00Z,297.2166,13.357076
2025-06-20T15:00:00Z,288.23367,17.316313
2025-06-20T15:15:00Z,284.26105,18.41238
2025-06-20T15:30:00Z,287.32074,17.271341
2025-06-20T15:45:00Z,291.51196,17.125187
2025-06-20T16:00:00Z,284.41803,16.708752
2025-06-20T16:15:00Z,294.66153,13.879851
2025-06-20T16:30:00Z,294.2186,15.236713
2025-06-20T16:45:00Z,289.2661,13.654768
2025-06-20T17:00:00Z,285.26572,13.477142
2025-06-20T17:15:00Z,288.16748,13.28754
2025-06-20T17:30:00Z,294.12408,10.621189
2025-06-20T17:45:00Z,287.92334,10.728011
2025-06-20T18:00:00Z,289.66354,13.131719
2025-06-20T18:15:00Z,287.18777,13.307332
2025-06-20T18:30:00Z,297.2951,13.44425
2025-06-20T18:45:00Z,300.01312,9.937996
2025-06-20T19:00:00Z,298.7549,10.686798
2025-06-20T19:15:00Z,294.41852,12.680251
2025-06-20T19:30:00Z,279.2246,11.457254
2025-06-20T19:45:00Z,279.10617,10.935741
2025-06-20T20:00:00Z,281.12967,11.8935175
2025-06-20T20:15:00Z,267.3197,12.382556
2025-06-20T20:30:00Z,267.1316,11.170966
2025-06-20T20:45:00Z,253.81662,12.171011
2025-06-20T21:00:00Z,249.86775,10.045484
2025-06-20T21:15:00Z,0,NaN
2025-06-20T21:30:00Z,0,NaN
2025-06-20T21:45:00Z,242.5242,8.646282
2025-06-20T22:00:00Z,245.5257,8.785944
2025-06-20T22:15:00Z,256.70502,10.417569
2025-06-20T22:30:00Z,267.7113,11.323748
2025-06-20T22:45:00Z,259.6816,11.136412
2025-06-20T23:00:00Z,263.89832,10.432091
2025-06-20T23:15:00Z,267.38327,11.996584
2025-06-20T23:30:00Z,264.7975,12.082132
2025-06-20T23:45:00Z,262.15613,10.750242
2025-06-21T00:00:00Z,263.7606,10.805507
2025-06-21T00:15:00Z,269.73676,11.687899
2025-06-21T00:30:00Z,269.3902,9.845111
2025-06-21T00:45:00Z,263.53055,8.300842
2025-06-21T01:00:00Z,257.93488,9.006245
2025-06-21T01:15:00Z,250.03232,8.585554
2025-06-21T01:30:00Z,245.41298,8.786334
2025-06-21T01:45:00Z,227.68686,6.9943843
2025-06-21T02:00:00Z,225.9392,7.0335946
2025-06-21T02:15:00Z,220.6438,6.8535504
2025-06-21T02:30:00Z,229.80814,6.9350586
2025-06-21T02:45:00Z,234.80542,6.189142
2025-06-21T03:00:00Z,234.2305,5.6025352
2025-06-21T03:15:00Z,223.09122,5.88357
2025-06-21T03:30:00Z,223.23657,6.110868
2025-06-21T03:45:00Z,234.63928,4.2689967
2025-06-21T04:00:00Z,215.70792,3.4964948
2025-06-21T04:15:00Z,232.12354,5.1812
2025-06-21T04:30:00Z,252.88072,5.7115903
2025-06-21T04:45:00Z,265.30423,5.0517116
2025-06-21T05:00:00Z,241.70776,4.583725
2025-06-21T05:15:00Z,215.07997,3.87779
2025-06-21T05:30:00Z,225.0372,3.7253687
2025-06-21T05:45:00Z,224.75621,3.3863845
2025-06-21T06:00:00Z,252.62183,2.9667096
2025-06-21T06:15:00Z,312.98285,1.7525442
2025-06-21T06:30:00Z,8.000059,2.1815944
2025-06-21T06:45:00Z,353.5099,1.201359
2025-06-21T07:00:00Z,356.5078,1.8078797
2025-06-21T07:15:00Z,352.84583,1.1945547
2025-06-21T07:30:00Z,315.5255,0.6880121
2025-06-21T07:45:00Z,236.44162,0.91831386
2025-06-21T08:00:00Z,216.48293,1.869304
2025-06-21T08:15:00Z,231.14085,2.372243
2025-06-21T08:30:00Z,245.8671,3.0076182
2025-06-21T08:45:00Z,279.57672,4.3022566
2025-06-21T09:00:00Z,277.5534,3.8842695
2025-06-21T09:15:00Z,287.20526,3.733409
2025-06-21T09:30:00Z,359.7215,1.9857206
2025-06-21T09:45:00Z,115.230995,1.4821134
2025-06-21T10:00:00Z,270.15726,1.155311
2025-06-21T10:15:00Z,281.3428,1.5062823
2025-06-21T10:30:00Z,277.90918,1.8075553
2025-06-21T10:45:00Z,261.77283,2.9647028
2025-06-21T11:00:00Z,250.387,4.7835755
2025-06-21T11:15:00Z,251.362,5.1296
2025-06-21T11:30:00Z,260.42908,6.2733946
2025-06-21T11:45:00Z,257.54645,6.2640057
2025-06-21T12:00:00Z,247.82446,5.976469
2025-06-21T12:15:00Z,239.29474,6.603331
2025-06-21T12:30:00Z,234.47299,6.4842577
2025-06-21T12:45:00Z,222.00734,6.0694003
2025-06-21T13:00:00Z,218.7981,5.643614
2025-06-21T13:15:00Z,218.81659,6.116101
2025-06-21T13:30:00Z,220.41327,5.5737686
2025-06-21T13:45:00Z,225.07857,5.636747
2025-06-21T14:00:00Z,229.20322,5.7271714
2025-06-21T14:15:00Z,224.97224,6.289102
2025-06-21T14:30:00Z,216.6816,6.5951414
2025-06-21T14:45:00Z,199.93251,5.127375
2025-06-21T15:00:00Z,178.12206,4.8119106
2025-06-21T15:15:00Z,201.09352,5.4188895
2025-06-21T15:30:00Z,212.28386,6.0470023
2025-06-21T15:45:00Z,213.07254,6.6383433
2025-06-21T16:00:00Z,210.58456,5.8797245
2025-06-21T16:15:00Z,0,NaN
2025-06-21T16:30:00Z,0,NaN
2025-06-21T16:45:00Z,0,NaN
2025-06-21T17:00:00Z,216.94695,5.9584956
2025-06-21T17:15:00Z,207.79057,5.1499686
2025-06-21T17:30:00Z,207.67471,4.761221
2025-06-21T17:45:00Z,180.14894,3.0346801
2025-06-21T18:00:00Z,164.39429,3.1107697
2025-06-21T18:15:00Z,172.66315,4.106774
2025-06-21T18:30:00Z,167.16217,4.421588
2025-06-21T18:45:00Z,170.01633,4.731998
2025-06-21T19:00:00Z,190.6919,4.914353
2025-06-21T19:15:00Z,207.64665,4.5987625
2025-06-21T19:30:00Z,214.41856,5.452597
2025-06-21T19:45:00Z,214.67027,6.549026
2025-06-21T20:00:00Z,212.12698,8.363391
2025-06-21T20:15:00Z,215.6673,10.21553
2025-06-21T20:30:00Z,205.06693,10.751077
2025-06-21T20:45:00Z,202.24966,11.846576
2025-06-21T21:00:00Z,201.34459,11.181577
2025-06-21T21:15:00Z,201.72188,13.326177
2025-06-21T21:30:00Z,205.71355,13.399626
2025-06-21T21:45:00Z,199.05272,11.445856
2025-06-21T22:00:00Z,193.20662,12.485563
2025-06-21T22:15:00Z,191.38116,11.555097
2025-06-21T22:30:00Z,197.57558,12.728451
2025-06-21T22:45:00Z,197.71654,11.943608
2025-06-21T23:00:00Z,189.31705,10.424571
2025-06-21T23:15:00Z,190.47707,8.647214
2025-06-21T23:30:00Z,243.56651,4.7500515
2025-06-21T23:45:00Z,236.25418,4.385649
2025-06-22T00:00:00Z,207.01042,4.0799646
2025-06-22T00:15:00Z,196.53325,4.9849334
2025-06-22T00:30:00Z,205.63835,4.003772
2025-06-22T00:45:00Z,229.34526,3.267445
2025-06-22T01:00:00Z,268.5257,2.215181
2025-06-22T01:15:00Z,341.90866,1.6497146
2025-06-22T01:30:00Z,125.310974,1.5666915
2025-06-22T01:45:00Z,177.99615,6.2043223
2025-06-22T02:00:00Z,195.00345,6.1531854
2025-06-22T02:15:00Z,198.15096,9.018034
2025-06-22T02:30:00Z,205.76132,13.22995
2025-06-22T02:45:00Z,213.2958,10.618998
2025-06-22T03:00:00Z,249.73184,6.614219
2025-06-22T03:15:00Z,262.69302,6.514755
2025-06-22T03:30:00Z,276.315,4.6623845
2025-06-22T03:45:00Z,262.1797,3.1980038
2025-06-22T04:00:00Z,268.68073,3.1494744
2025-06-22T04:15:00Z,231.7332,1.83747
2025-06-22T04:30:00Z,200.12238,4.3774185
2025-06-22T04:45:00Z,195.95581,5.879189
2025-06-22T05:00:00Z,194.9351,5.4895563
2025-06-22T05:15:00Z,195.56323,4.9426026
2025-06-22T05:30:00Z,181.40552,4.707334
2025-06-22T05:45:00Z,177.10448,5.4176807
2025-06-22T06:00:00Z,184.81316,5.5446115
2025-06-22T06:15:00Z,191.63133,6.35709
2025-06-22T06:30:00Z,185.68985,6.4806957
2025-06-22T06:45:00Z,182.84985,7.683144
2025-06-22T07:00:00Z,194.01314,7.6858783
2025-06-22T07:15:00Z,208.54567,5.3447375
2025-06-22T07:30:00Z,218.59842,7.970971
2025-06-22T07:45:00Z,227.2426,9.349505
2025-06-22T08:00:00Z,235.46008,8.746271
2025-06-22T08:15:00Z,241.13788,7.1349554
2025-06-22T08:30:00Z,237.71863,7.6599007
2025-06-22T08:45:00Z,235.68976,8.171208
2025-06-22T09:00:00Z,232.25214,7.487179
2025-06-22T09:15:00Z,239.95229,6.085106
2025-06-22T09:30:00Z,251.548,4.6686487
2025-06-22T09:45:00Z,242.42456,4.438071
2025-06-22T10:00:00Z,240.366,3.4681566
2025-06-22T10:15:00Z,241.13303,5.033486
2025-06-22T10:30:00Z,242.36392,5.606944
2025-06-22T10:45:00Z,0,NaN
2025-06-22T11:00:00Z,0,NaN
2025-06-22T11:15:00Z,221.76582,8.122922
2025-06-22T11:30:00Z,212.21251,7.2752542
2025-06-22T11:45:00Z,196.6771,5.3670707
2025-06-22T12:00:00Z,190.49478,6.095538
2025-06-22T12:15:00Z,192.17847,10.483451
2025-06-22T12:30:00Z,213.07042,22.716455
2025-06-22T12:45:00Z,213.90662,25.22862
2025-06-22T13:00:00Z,220.51263,22.792341
2025-06-22T13:15:00Z,222.00456,22.067184
2025-06-22T13:30:00Z,229.71266,19.25276
2025-06-22T13:45:00Z,235.18478,14.983183
2025-06-22T14:00:00Z,232.4043,15.098345
2025-06-22T14:15:00Z,229.90804,12.061947
2025-06-22T14:30:00Z,228.12375,10.89093
2025-06-22T14:45:00Z,227.0175,12.0503845
2025-06-22T15:00:00Z,224.8928,11.752982
2025-06-22T15:15:00Z,230.3012,9.288399
2025-06-22T15:30:00Z,243.15022,12.432457
2025-06-22T15:45:00Z,247.60367,14.050206
2025-06-22T16:00:00Z,246.32227,12.459787
2025-06-22T16:15:00Z,237.84189,12.115104
2025-06-22T16:30:00Z,232.3621,12.374608
2025-06-22T16:45:00Z,243.55325,11.89492
2025-06-22T17:00:00Z,245.27158,12.555778
2025-06-22T17:15:00Z,247.01764,13.303798
2025-06-22T17:30:00Z,250.96478,13.37269
2025-06-22T17:45:00Z,248.76572,13.115952
2025-06-22T18:00:00Z,261.11166,12.275076
2025-06-22T18:15:00Z,259.17297,11.291636
2025-06-22T18:30:00Z,263.4819,11.42686
2025-06-22T18:45:00Z,264.4561,12.153954
2025-06-22T19:00:00Z,273.91647,9.222123
2025-06-22T19:15:00Z,281.8224,9.157427
2025-06-22T19:30:00Z,277.77902,10.512362
2025-06-22T19:45:00Z,284.16873,9.507731
2025-06-22T20:00:00Z,288.14417,12.08375
2025-06-22T20:15:00Z,289.69186,9.952311
2025-06-22T20:30:00Z,289.17773,9.297734
2025-06-22T20:45:00Z,290.15317,7.6981664
2025-06-22T21:00:00Z,294.5616,8.418425
2025-06-22T21:15:00Z,296.77667,10.028751
2025-06-22T21:30:00Z,297.63184,9.588702
2025-06-22T21:45:00Z,294.4138,5.3503785
2025-06-22T22:00:00Z,239.63681,5.696769
2025-06-22T22:15:00Z,243.90335,7.110479
2025-06-22T22:30:00Z,268.44812,7.449425
2025-06-22T22:45:00Z,284.52554,9.228072
2025-06-22T23:00:00Z,286.8515,9.302717
2025-06-22T23:15:00Z,274.4037,7.342466
2025-06-22T23:30:00Z,258.69998,6.64893
2025-06-22T23:45:00Z,253.36143,6.987591
2025-06-23T00:00:00Z,255.41275,6.681772
2025-06-23T00:15:00Z,270.95218,5.157484
2025-06-23T00:30:00Z,275.2428,4.0667043
2025-06-23T00:45:00Z,263.22238,2.4816582
2025-06-23T01:00:00Z,293.46597,1.3681829
2025-06-23T01:15:00Z,243.27676,2.943685
2025-06-23T01:30:00Z,172.5279,5.9051056
2025-06-23T01:45:00Z,197.02687,3.8687632
2025-06-23T02:00:00Z,176.05002,2.7608328
2025-06-23T02:15:00Z,89.94968,3.8073575
2025-06-23T02:30:00Z,116.899254,4.8666205
2025-06-23T02:45:00Z,147.73695,3.161853
2025-06-23T03:00:00Z,113.169846,2.4686975
2025-06-23T03:15:00Z,78.74774,1.8276639
2025-06-23T03:30:00Z,49.976994,3.7990816
2025-06-23T03:45:00Z,33.42139,2.4388304
2025-06-23T04:00:00Z,26.324827,3.379001
2025-06-23T04:15:00Z,22.231182,4.0843983
2025-06-23T04:30:00Z,42.80497,2.103084
2025-06-23T04:45:00Z,22.94388,3.1888053
2025-06-23T05:00:00Z,0,NaN
2025-06-23T05:15:00Z,0,NaN
2025-06-23T05:30:00Z,2.7102957,1.0689828
2025-06-23T05:45:00Z,34.586838,1.517016
2025-06-23T06:00:00Z,166.9334,3.1248095
2025-06-23T06:15:00Z,187.81111,1.9382454
2025-06-23T06:30:00Z,270.41855,1.1592407
2025-06-23T06:45:00Z,31.030901,0.6106477
2025-06-23T07:00:00Z,280.82544,1.9028888
2025-06-23T07:15:00Z,307.7773,2.2707534
2025-06-23T07:30:00Z,314.3824,2.2624145
2025-06-23T07:45:00Z,285.68536,3.0540547
2025-06-23T08:00:00Z,241.2623,4.607851
2025-06-23T08:15:00Z,234.5596,4.720941
2025-06-23T08:30:00Z,202.91757,2.9391284
2025-06-23T08:45:00Z,256.39203,2.7501886
2025-06-23T09:00:00Z,290.35468,1.8745289
2025-06-23T09:15:00Z,229.84554,1.4116597
2025-06-23T09:30:00Z,286.5339,2.2408805
2025-06-23T09:45:00Z,291.41516,2.7027583
2025-06-23T10:00:00Z,213.33162,1.7878798
2025-06-23T10:15:00Z,237.81165,1.4252441
2025-06-23T10:30:00Z,164.69724,1.7770358
2025-06-23T10:45:00Z,145.93103,2.3603384
2025-06-23T11:00:00Z,152.06337,2.2625208
2025-06-23T11:15:00Z,108.76851,1.9005362
2025-06-23T11:30:00Z,107.02947,3.6140947
2025-06-23T11:45:00Z,120.73589,3.4288042
2025-06-23T12:00:00Z,145.48256,2.8497162
2025-06-23T12:15:00Z,139.74167,3.4270973
2025-06-23T12:30:00Z,141.40453,4.6451707
2025-06-23T12:45:00Z,137.90382,4.6657805
2025-06-23T13:00:00Z,137.78755,3.777635
2025-06-23T13:15:00Z,132.78851,2.2190244
2025-06-23T13:30:00Z,152.68497,1.2314225
2025-06-23T13:45:00Z,177.04271,1.3114872
2025-06-23T14:00:00Z,166.85301,0.7860892
2025-06-23T14:15:00Z,72.161705,1.1394788
2025-06-23T14:30:00Z,61.873436,2.551809
2025-06-23T14:45:00Z,62.262245,2.9158058
2025-06-23T15:00:00Z,48.113293,2.3727808
2025-06-23T15:15:00Z,31.985098,2.646585
2025-06-23T15:30:00Z,34.919098,2.3925858
2025-06-23T15:45:00Z,43.93523,2.4166026
2025-06-23T16:00:00Z,84.2069,1.4963044
2025-06-23T16:15:00Z,106.276215,1.9733648
2025-06-23T16:30:00Z,141.97458,3.1966896
2025-06-23T16:45:00Z,132.64552,4.3911796
2025-06-23T17:00:00Z,137.86226,3.7559543
2025-06-23T17:15:00Z,142.73863,4.1646132
2025-06-23T17:30:00Z,147.50865,4.121111
2025-06-23T17:45:00Z,136.78531,4.596558
2025-06-23T18:00:00Z,128.49174,5.7368164
2025-06-23T18:15:00Z,138.98117,6.266032
2025-06-23T18:30:00Z,160.1354,5.9984484
2025-06-23T18:45:00Z,200.84747,6.1612153
2025-06-23T19:00:00Z,185.12639,7.8281045
2025-06-23T19:15:00Z,209.80246,6.1683197
2025-06-23T19:30:00Z,207.85855,6.302447
2025-06-23T19:45:00Z,207.62582,6.0064616
2025-06-23T20:00:00Z,192.29881,7.036703
2025-06-23T20:15:00Z,188.62392,8.536894
2025-06-23T20:30:00Z,189.72273,8.0974045
2025-06-23T20:45:00Z,188.76463,8.147798
2025-06-23T21:00:00Z,179.16147,8.885969
2025-06-23T21:15:00Z,183.85516,8.475076
2025-06-23T21:30:00Z,211.30476,8.7018795
2025-06-23T21:45:00Z,216.96193,6.4319086
2025-06-23T22:00:00Z,207.73576,5.270227
2025-06-23T22:15:00Z,206.90886,3.61453
2025-06-23T22:30:00Z,0,NaN
2025-06-23T22:45:00Z,0,NaN
2025-06-23T23:00:00Z,224.91992,7.3714113
2025-06-23T23:15:00Z,223.6468,7.6402392
2025-06-23T23:30:00Z,219.88248,7.300091
2025-06-23T23:45:00Z,230.17142,4.288242
2025-06-24T00:00:00Z,250.81396,2.6592817
2025-06-24T00:15:00Z,316.5557,2.3944435
2025-06-24T00:30:00Z,285.85822,1.2722437
2025-06-24T00:45:00Z,11.806192,1.5249652
2025-06-24T01:00:00Z,310.39914,1.9763241
2025-06-24T01:15:00Z,196.53343,1.0754406
2025-06-24T01:30:00Z,229.01999,1.7978356
2025-06-24T01:45:00Z,255.61227,3.1506834
2025-06-24T02:00:00Z,218.82744,2.432326
2025-06-24T02:15:00Z,66.3168,3.059497
2025-06-24T02:30:00Z,43.43584,2.8565373
2025-06-24T02:45:00Z,353.8938,2.0079224
2025-06-24T03:00:00Z,308.52322,2.5376172
2025-06-24T03:15:00Z,313.47003,2.0960639
2025-06-24T03:30:00Z,331.56235,2.9436646
2025-06-24T03:45:00Z,321.98688,2.9127135
2025-06-24T04:00:00Z,301.12878,2.2917447
2025-06-24T04:15:00Z,29.024649,1.344835
2025-06-24T04:30:00Z,274.21005,1.0046408
2025-06-24T04:45:00Z,283.3023,1.1871464
2025-06-24T05:00:00Z,319.17572,0.90993416
2025-06-24T05:15:00Z,214.983,2.2812674
2025-06-24T05:30:00Z,217.57,2.7925384
2025-06-24T05:45:00Z,200.957,3.025241
2025-06-24T06:00:00Z,218.86423,3.5272715
2025-06-24T06:15:00Z,227.19238,3.8795824
2025-06-24T06:30:00Z,235.05826,2.9781804
2025-06-24T06:45:00Z,254.25237,2.7215068
2025-06-24T07:00:00Z,222.74556,2.6563861
2025-06-24T07:15:00Z,236.87897,4.295171
2025-06-24T07:30:00Z,235.35999,6.13007
2025-06-24T07:45:00Z,232.18347,5.9986663
2025-06-24T08:00:00Z,232.11876,4.952429
2025-06-24T08:15:00Z,230.54155,4.581866
2025-06-24T08:30:00Z,239.23152,5.4680886
2025-06-24T08:45:00Z,230.1681,4.379581
2025-06-24T09:00:00Z,214.36795,4.438045
2025-06-24T09:15:00Z,202.26654,4.658365
2025-06-24T09:30:00Z,223.57028,6.7332697
2025-06-24T09:45:00Z,228.15617,8.324689
2025-06-24T10:00:00Z,237.09985,6.9558825
2025-06-24T10:15:00Z,237.4975,6.1253395
2025-06-24T10:30:00Z,228.08789,5.2445827
2025-06-24T10:45:00Z,210.41193,3.7229912
2025-06-24T11:00:00Z,227.40201,4.725602
2025-06-24T11:15:00Z,232.617,4.8153043
2025-06-24T11:30:00Z,215.9525,4.4042015
2025-06-24T11:45:00Z,211.42941,5.11182
2025-06-24T12:00:00Z,207.64877,5.8553667
2025-06-24T12:15:00Z,200.34518,5.5096893
2025-06-24T12:30:00Z,185.40305,5.682082
2025-06-24T12:45:00Z,193.50337,5.9839807
2025-06-24T13:00:00Z,198.54024,6.020161
2025-06-24T13:15:00Z,202.99976,6.2830315
2025-06-24T13:30:00Z,208.72687,5.943015
2025-06-24T13:45:00Z,218.10681,6.398756
2025-06-24T14:00:00Z,213.45233,5.3140917
2025-06-24T14:15:00Z,215.88759,7.1928144
2025-06-24T14:30:00Z,215.98022,6.3782816
2025-06-24T14:45:00Z,219.53575,6.2188196
2025-06-24T15:00:00Z,206.35036,5.4914355
2025-06-24T15:15:00Z,217.11078,5.813768
2025-06-24T15:30:00Z,208.18861,7.1928606
2025-06-24T15:45:00Z,207.12665,5.56178
2025-06-24T16:00:00Z,0,NaN
2025-06-24T16:15:00Z,0,NaN
2025-06-24T16:30:00Z,0,NaN
2025-06-24T16:45:00Z,208.10922,5.6253233
2025-06-24T17:00:00Z,212.0619,5.890096
